Bielzia coerulans	Bielzia coerulans
Sam Ellis	Sam Ellis
2012 BNP Paribas Open – Women's Singles	Anexo:Masters de Indian Wells 2012
Eadweard Muybridge	Eadweard Muybridge
Gastrotheca stictopleura	Gastrotheca stictopleura
Karan Kapoor	Karan Kapoor
Cleidion	Cleidion
Pavel Abramov	Pavel Abramov
Daniel Burley Woolfall	Daniel Burley Woolfall
Luis Tonelotto	Luis Tonelotto
Lure	Lure
David Lawless	David Lawless
Michael Phillips	Michael Phillips
Arachnodima ourapilla	Arachnodima ourapilla
FC Rus Saint Petersburg	FC Rus San Petersburgo
Hrazdan River	Río Hrazdan
Register	Registro lingüístico
John Francis Moore	John Francis Moore
San Zenone al Po	San Zenone al Po
Mitra luctuosa	Mitra luctuosa
Sir William Walter, 1st Baronet	Sir William Walter, 1st Baronet
Flowerpot	Maceta
Archos	Archos
Grammosolen truncatus	Grammosolen truncatus
Ashvin Kumar	Ashvin Kumar
Michael Paul	Michael Paul
Tillandsia sprengeliana	Tillandsia sprengeliana
Henri Hazebroucq	Henri Hazebroucq
Rosa Barandiaran	Rosa Barandiaran
César Láinez	César Láinez
Variimorda mendax	Variimorda mendax
Russ Titelman	Russ Titelman
Rhyacophila +laminata	Rhyacophila +laminata
Auditore	Auditore
Themone pais	Themone pais
Caroline Fox, 1st Baroness Holland	Caroline Fox, 1st Baroness Holland
Provincial Route 103	Ruta Provincial 103 (La Pampa)
David Chadwick	David Chadwick
Sinkang Mountain	Sinkang Shan
Thomas Campion	Thomas Campion
Amicta tedaldii	Amicta tedaldii
Agdistis dicksoni	Agdistis dicksoni
Willie McGee	Willie McGee
Bucharis minutus	Bucharis minutus
Rodolfo Aguirre Tinoco	Rodolfo Aguirre Tinoco
Nikoides maldivensis	Nikoides maldivensis
John Bluem	John Bluem
Ibrahim Shekarau	Ibrahim Shekarau
Andy Pettinger	Andy Pettinger
Dev Manraj	Dev Manraj
Heinz-Edgar Berres	Heinz-Edgar Berres
Dendoricella rhopalum	Dendoricella rhopalum
Banzai charge	Carga Banzai
Nguyen Tuan	Nguyen Tuan
Arthur W. Page	Arthur W. Page
Laurent Catellier	Laurent Catellier
Joanna Kirkland	Joanna Kirkland
Catechesis	Catequesis
Duvalioblemus	Duvalioblemus
Young Love	Young Love
Alexandre O'Neill	Alexandre O'Neill
Detritivora palcazu	Detritivora palcazu
Agrodiaetus damonides	Agrodiaetus damonides
Will Richardson	Will Richardson
Baliosus lineaticollis	Baliosus lineaticollis
Gaultheria antipoda	Gaultheria antipoda
Thomas Tidholm	Thomas Tidholm
Van de Velde	Van de Velde
Goodia fulvescens	Goodia fulvescens
Neadmete modesta	Neadmete modesta
Kenneth Schermerhorn	Kenneth Schermerhorn
Cyanocorax	Cyanocorax
Aqualung Live	Aqualung Live
Granulina melitensis	Granulina melitensis
Assassination of Abraham Lincoln	Asesinato de Abraham Lincoln
Jamey Richard	Jamey Richard
Edgardo di Meola	Edgardo Di Meola
hispanist	hispanista
Taridius opaculus	Taridius opaculus
Fontecilla graphicus	Fontecilla graphicus
Arvind Bhat	Arvind Bhat
Alvise Contarini	Alvise Contarini
Bàsquet Manresa	Bàsquet Manresa
1218	1218
Casbah of Algiers	Casba de Argel
Stephen Benton	Stephen Benton
non-commissioned officer	Suboficial
Clube Atlético Votuporanguense	Clube Atlético Votuporanguense
Helgi Kolviðsson	Helgi Kolviðsson
Göttingen manuscript	Manuscrito de Gotinga
Roland-Michel Barrin de La Galissonière	Roland-Michel Barrin de La Galissonière
João Porto	João Porto
Valentin Yanin	Valentin Yanin
Rodrigo Íñigo	Rodrigo Íñigo
Monaco	Monaco
Charles Himrod	Charles Himrod
Robert MacGregor Dawson	Robert MacGregor Dawson
AwesomenessTV	AwesomenessTV
Ar-Sakalthôr	Ar-Sakalthôr
Michael Reed	Michael Reed
Robert Frederick Blum	Robert Frederick Blum
Leluthia asiatica	Leluthia asiatica
Lucia Valentini Terrani	Lucia Valentini Terrani
Nueve de Julio District	Distrito de Nueve de Julio
Generative grammar	Gramática generativa
I. D. du Plessis	I. D. du Plessis
Qiliania	Qiliania
Michael Rispoli	Michael Rispoli
Carabus convexus	Carabus convexus
KGeography	KGeography
Sho Sato	Sho Sato
White-capped Tanager	Sericossypha albocristata
Harti Weirather	Harti Weirather
Union Township, Carroll County	Municipio de Union
Chula Vista	Chula Vista
Julius Ocwinyo	Julius Ocwinyo
Dactylispa discalis	Dactylispa discalis
Warren County	Condado de Warren
Acanthomastax dentifera	Acanthomastax dentifera
Anterior scrotal arteries	Ramas escrotales anteriores (arteria pudenda externa profunda)
Andrew Surman	Andrew Surman
Rhembobius bischoffi	Rhembobius bischoffi
Luis Somoza Debayle	Luis Somoza Debayle
Uniporodrilus purus	Uniporodrilus purus
Marie Casimire Louise de La Grange d'Arquien	Maria Casimira Luisa de la Grange d'Arquien
Primnoisis ambigua	Primnoisis ambigua
Twilight of the Thunder God	Twilight of the Thunder God
Nacho	Nacho
Nikolay Leontievich Dubelt	Nikolay Leontievich Dubelt
Phyllodytes kautskyi	Phyllodytes kautskyi
Robert S. Hughes	Robert S. Hughes
Nikolai Tsvetkov	Nikolai Tsvetkov
Parides iphidamas	Parides iphidamas
William John Patterson	William John Patterson
Robert Bertie, 1st Earl of Lindsey	Robert Bertie, 1st Earl of Lindsey
Delias themis	Delias themis
Asterodiscides macroplax	Asterodiscides macroplax
Kayacan Erdoğan	Kayacan Erdoğan
Culebra	Culebra
Kay McGrath	Kay McGrath
House of Esterházy	Casa de Esterházy
Castle Hayne, North Carolina	Castle Hayne
Cassiopea mertensi	Cassiopea mertensi
George Donikian	George Donikian
Saif al-Adel	Saif al-Adel
Adam Stankievič	Adam Stankievič
Château-Chervix	Château-Chervix
Jasper Heywood	Jasper Heywood
Théville	Théville
Anri Sala	Anri Sala
Coccoloba pubescens	Coccoloba pubescens
Kappa Velorum	Kappa Velorum
Simon Oppenheim	Simon Oppenheim
St. Louis blues	St. Louis blues
Deroplatys sarawaca	Deroplatys sarawaca
Troglodytes	Troglodytes
Fit For Rivals	Fit For Rivals
Deadly Dozen: Pacific Theater	Deadly Dozen: Pacific Theater
James Callan	James Callan
Rossiya	Rossiya
Water tank	Tanque de agua
Ophiomusium facetum	Ophiomusium facetum
Wettengel Rugby Field	Campo de rugby Wettengel
Mycale sulcata	Mycale sulcata
Jean Daret	Jean Daret
Opuntia chlorotica var. santa-rita	Opuntia chlorotica var. santa-rita
NGC 4449	NGC 4449
Viqueque District	Viqueque
Drug policy of the Netherlands	Política sobre drogas en los Países Bajos
Joseph Nicollet	Joseph Nicollet
Dominik Hrbatý	Dominik Hrbatý
Helophilus groenlandicus	Helophilus groenlandicus
Sanchuniathon	Sanjuniatón
Johann Schmid	Johann Schmid
Miguel Osório de Almeida	Miguel Osório de Almeida
Citroën Dyane	Citroën Dyane
Muñico	Muñico
Armadillidium ehrenbergii	Armadillidium ehrenbergii
Hyssopus aaba	Hyssopus aaba
Mangelia congoensis	Mangelia congoensis
Santa María del Valle	Distrito de Santa María del Valle
Leiosolenus tripartitus	Leiosolenus tripartitus
Zaqatala	Zaqatala
Tmetonota scabra	Tmetonota scabra
Neoathyreus bidentatus	Neoathyreus bidentatus
Scraptia xylophiloides	Scraptia xylophiloides
Iain Robertson	Iain Robertson
Doraemon: Nobita's Adventure in Clockwork City	Doraemon y la fábrica de juguetes
Tim Downie	Tim Downie
East Sparta	East Sparta
rite	rito
Robert Zimansky	Robert Zimansky
Saint Longinus	Longino
Serbian Cyrillic alphabet	Alfabeto cirílico serbio
Hoppus on Music	Hoppus on Music
Daniel Ellison	Daniel Ellison
Anolis aliniger	Anolis aliniger
Marco Stark	Marco Stark
Perninae	Perninae
James Ragen	James Ragen
Oronotus binotatus	Oronotus binotatus
Atlanta Ripper	Atlanta Ripper
Salvatore Giunta	Salvatore Giunta
Zygonyx ranavalonae	Zygonyx ranavalonae
Owenia fusiformis	Owenia fusiformis
Terpandrus moonga	Terpandrus moonga
Microsoft BASIC	Microsoft BASIC
Cuyamungue, New Mexico	Cuyamungue
William George Weichel	William George Weichel
Thomas J. Geary	Thomas J. Geary
Jeronimo Siller	Jerónimo Siller
Leigh Ann Orsi	Leigh Ann Orsi
Giuseppe Biasi	Giuseppe Biasi
Grania carchinii	Grania carchinii
Friedrich Traugott Wahlen	Friedrich Traugott Wahlen
Rodersdorf	Rodersdorf
Laccophilus carbonelli	Laccophilus carbonelli
Nansenia tenuicauda	Nansenia tenuicauda
Angitia	Angitia
Arnold Pressburger	Arnold Pressburger
Oneida Township, Tama County, Iowa	Municipio de Oneida (condado de Tama, Iowa)
Robert Wright, Jr.	Robert Wright, Jr.
Lactarius aspideus	Lactarius aspideus
San Diego California Temple	Templo de San Diego
Ultramicroelectrode	Ultramicroelectrodo
Cristiada	Cristiada
Phil Gee	Phil Gee
STS-125	STS-125
Hermann Joseph	Hermann Joseph de Steinfeld
Maxine Allen	Maxine Allen
Austrotinodes contubernalis	Austrotinodes contubernalis
Néstor Fabbri	Néstor Fabbri
Claude Corea	Claude Corea
Heritability	Heredabilidad
Philip Demers	Philip Demers
Rinat Yesipenko	Rinat Yesipenko
Pavel Chaloupka	Pavel Chaloupka
Lasioglossum xanthopoides	Lasioglossum xanthopoides
Omorgus howelli	Trox howelli
Eben Dyer Jordan	Eben Dyer Jordan
Callistocythere protracta	Callistocythere protracta
Rhytidochrotinae	Rhytidochrotinae
Lars Koslowski	Lars Koslowski
Alex Borstein	Alex Borstein
Louis Marchetti	Louis Marchetti
Mantiis	Mantiis
Ludwig Schuberth	Ludwig Schuberth
Antonio Reguero	Antonio Reguero
Berberis pruinosa	Berberis pruinosa
Antimora	Antimora
Porcellio recurvatus	Porcellio recurvatus
Aquilonastra heteractis	Aquilonastra heteractis
Maria Kazanecka	Maria Kazanecka
Blu	Blu
Rod Saddler	Rod Saddler
Ambrosius Hubrecht	Ambrosius Hubrecht
Culberson County	Condado de Culberson
Walter Haller	Walter Haller
Schizochytriodinium calani	Schizochytriodinium calani
Lugo	Comarca de Lugo
Hudson Line	Línea Hudson
Edmund Ruffin	Edmund Ruffin
Valerio Foglio	Valerio Foglio
Scopula parodites	Scopula parodites
Villemeux-sur-Eure	Villemeux-sur-Eure
MSNBC	MSNBC
Veldhoven	Veldhoven
Ivan Vaughan	Ivan Vaughan
Joe Carolan	Joe Carolan
Perry County	Condado de Perry
Weightlifting at the 1968 Summer Olympics	Anexo:Halterofilia en los Juegos Olímpicos de México 1968
Watersiporidae	Watersiporidae
Psara ferruginalis	Psara ferruginalis
Alvania lavaleyei	Alvania lavaleyei
Daikoku-ten	Daikokuten
Belomantis	Belomantis helenae
Kathleen S. Connell	Kathleen S. Connell
Somatochlora walshii	Somatochlora walshii
Stephania japonica	Stephania japonica
Afrostyrax	Afrostyrax
The Next Episode	The Next Episode
Waikato Stadium	Waikato Stadium
Catarctia terminipuncta	Catarctia terminipuncta
Christos Papanikolaou	Christos Papanikolaou
7 November	7 de noviembre
Sven Thofelt	Sven Thofelt
Mysida	Mysida
Dave MacDonald	Dave MacDonald
Thomas C. Mendenhall	Thomas C. Mendenhall
Language binding	Binding
Valencia's Aquarium	Aquarium de Valencia (Venezuela)
Nebria coiffaiti	Nebria coiffaiti
Renault Scénic	Renault Scénic
Sakuramochi	Sakuramochi
Choe Deok-sin	Choe Deok-sin
Jean Leray	Jean Leray
Última Hora	Última Hora
Mike Howard	Mike Howard
Pihem	Pihem
Herpes zoster	Herpes zóster
Monolepta gigantea	Monolepta gigantea
Patricio Martinez Cedrun	Patricio Martinez Cedrun
Konečný	Konečný
Delma inornata	Delma inornata
slogan	eslogan
Brachinus hirsutus	Brachinus hirsutus
deformity	Deformidad
Ian Cooke	Ian Cooke
Jiří Mahen	Jiří Mahen
Dakin Matthews	Dakin Matthews
Zonitoschema pallida	Zonitoschema pallida
Campoletis diversa	Campoletis diversa
Roberto Díaz Herrera	Roberto Díaz Herrera
Rosa Zaragoza	Rosa Zaragoza
Pat Flaherty	Pat Flaherty
Grace Shokkos	Grace Shokkos
Kriegeria eriophori	Kriegeria eriophori
As You Like It	Como gustéis
Winchester	Winchester
Athrips tetrapunctella	Athrips tetrapunctella
Lepidomys bilinealis	Lepidomys bilinealis
Niederbuchsiten	Niederbuchsiten
Charles City	Charles City
Poulainville	Poulainville
Astragalus crotalariae	Astragalus crotalariae
Bonaventura Tecchi	Bonaventura Tecchi
Paul Ulrich Villard	Paul Villard
James Edwards Rains	James Edwards Rains
Vocalcom	Vocalcom
Aphanopsidaceae	Aphanopsidaceae
Breeches role	Papel con calzones
Rogas surrogatus	Rogas surrogatus
Enchodelus striatus	Enchodelus striatus
Jessie Holdom	Jessie Holdom
Lycodon ferroni	Lycodon ferroni
Astronium	Astronium
Ulla Lock	Ulla Lock
Jaciara	Jaciara
Liostomia afzelii	Liostomia afzelii
Ardolph L. Kline	Ardolph Loges Kline
Radiaster gracilis	Radiaster gracilis
Meir Nitzan	Meir Nitzan
Perry Saturn	Perry Saturn
Burmeistera rubrosepala	Burmeistera rubrosepala
Hetaerina medinai	Hetaerina medinai
Mehmet Emin Toprak	Mehmet Emin Toprak
J. J. Daniels	J. J. Daniels
Frank Miller	Frank Miller
Cenocoelius aartseni	Cenocoelius aartseni
Stegath Dorr	Stegath Dorr
Ivor McIntyre	Ivor McIntyre
Charles M. Lieber	Charles Lieber
Lawrence Carroll	Lawrence Carroll
Peter Vera	Peter Vera
Télécoms sans frontières	Télécoms Sans Frontières
Mario Ortiz	Mario Ortiz Vallejos
Claibe Richardson	Claibe Richardson
Phrynobatrachus gutturosus	Phrynobatrachus gutturosus
French presidential election 2012	Elecciones presidenciales de Francia de 2012
Flirtea picta	Flirtea picta
Ancylis tumida	Ancylis tumida
Epinikion	Epinicio
Amata subtenuis	Amata subtenuis
FC Les Lilas	FC Les Lilas
30th César Awards	Anexo:Premios César 2005
Don Coles	Don Coles
Ancillista albicans	Ancillista albicans
Barkeria lindleyana	Barkeria lindleyana
Battle of Wakefield	Batalla de Wakefield
William B. Pine	William B. Pine
Tegella larusiensis	Tegella larusiensis
Yaroslavl Global Policy Forum	Foro de la Política Mundial
Chemical accident	Riesgo químico
Graciela Borges	Graciela Borges
El Misti	Misti
Qin Yan	Qin Yan
Dan Dugan	Dan Dugan
Turbicellepora canaliculata	Turbicellepora canaliculata
Tracey Fuchs	Tracey Fuchs
Aedes alboscutellatus	Aedes alboscutellatus
Valter Di Salvo	Walter Di Salvo
parathion-methyl	Metil Parathion
Lee Chang-ho	Lee Chang-Ho
Amphasia interstitialis	Amphasia interstitialis
Puntius ater	Puntius ater
Bernard Radford	Bernard Radford
John Evelyn Duigan	John Evelyn Duigan
Absyrtus perilissoides	Absyrtus perilissoides
Amado Espino, Jr.	Amado Espino, Jr.
Dercetina viridipennis	Dercetina viridipennis
Vera Chapman	Vera Chapman
Mesolestes	Mesolestes
William T. Phillips	William T. Phillips
Mark Pinter	Mark Pinter
S.C. Corinthians Paulista	Sport Club Corinthians Paulista
Sicyonia stimpsoni	Sicyonia stimpsoni
Novaya Zemlya effect	Efecto Nueva Zembla
Indotipula quadrispicata	Indotipula quadrispicata
Nereis profundi	Nereis profundi
Romanogobio belingi	Romanogobio belingi
Hydroptila rastrilla	Hydroptila rastrilla
Euler's theorem	Teorema de Euler
Nigel Lythgoe	Nigel Lythgoe
MGM Grand fire	Incendio en el MGM Grand
Abacetus spissus	Abacetus spissus
Abbans-Dessus	Abbans-Dessus
Acute abdomen	Abdomen agudo
Aditya Roy Kapur	Aditya Roy Kapur
Mark Lawson	Mark Lawson
Ian Baas	Ian Baas
Habrocestum sapiens	Habrocestum sapiens
Aepus robinii	Aepus robinii
Amaea ferminiana	Amaea ferminiana
Pocket Bomberman	Pocket Bomberman
Plochionus	Plochionus
Vidar Nisja	Vidar Nisja
Thomas Shadwell	Thomas Shadwell
Sicodelico	Sicodélico
Alessandro Allori	Alessandro Allori
Beatrice Farve	Beatrice Farve
John Patrick	John Patrick
Aerodynamic heating	Calentamiento aerodinámico
Robert Fremr	Robert Fremr
Manduca trimacula	Manduca trimacula
Nemognatha foveifrons	Nemognatha foveifrons
Ormosia (Parormosia) pygmaea	Ormosia (Parormosia) pygmaea
Matt Corboy	Matt Corboy
Blacus hostilis	Blacus hostilis
Zanha golungensis	Zanha golungensis
Ryszard Zub	Ryszard Zub
2014 Women's Hockey World Cup	Campeonato Mundial de Hockey sobre Hierba Femenino de 2014
Decherd, Tennessee	Decherd
1970–71 Inter-Cities Fairs Cup	Copa de Ferias 1970-71
JQuranTree	JQuranTree
AEK Athens V.C.	AEK Athens V.C.
Lepthyphantes striatiformis	Lepthyphantes striatiformis
Heoeugorna ochrovittata	Heoeugorna ochrovittata
Supper at Emmaus (Milan)	Los discípulos de Emaús
T. J. Hileman	T. J. Hileman
2228 Soyuz-Apollo	(2228) Soyuz-Apollo
Lars Roberg	Lars Roberg
21680 Richardschwartz	(21680) Richardschwartz
Barylypa smithii	Barylypa smithii
Simit	Simit
Narcisseae	Narcisseae
John Livingston	John Livingston
Antoine Banier	Antoine Banier
studio album	Álbum de estudio
If—	Si...
Matador	Matador
Toninho Cerezo	Toninho Cerezo
Oxalis incarnata	Oxalis incarnata
Christiane Paul	Christiane Paul
Lyman F. Anderson	Lyman F. Anderson
Applause	Applause
Amylocorticiellum subillaqueatum	Amylocorticiellum subillaqueatum
Abner Shimony	Abner Shimony
Reiser's Tyrannulet	Phyllomyias reiseri
East Kutai Regency	Kutai Oriental
Charley Eugene Johns	Charley Eugene Johns
Charlie Smith	Charlie Smith
Sevier County	Condado de Sevier
Ñorquincó Department	Departamento Ñorquincó
Puccinia danthoniae	Puccinia danthoniae
Saint-André-les-Vergers	Saint-André-les-Vergers
Mesopolobus	Mesopolobus
Dick Siebert	Dick Siebert
Caenohomalopoda nagaii	Caenohomalopoda nagaii
Pseudanchomenus	Pseudanchomenus
Joshua Sharfstein	Joshua Sharfstein
Phil Neville	Phil Neville
Fissicrambus profanellus	Fissicrambus profanellus
Cvetković–Maček Agreement	Acuerdo Cvetković-Maček
Thomas Olmsted	Thomas Olmsted
Campyloneurus rotundatus	Campyloneurus rotundatus
Hemerobius nigricornis	Hemerobius nigricornis
Antiochtha coelatella	Antiochtha coelatella
Same-sex marriage in Sweden	matrimonio entre personas del mismo sexo en Suecia
Mordella fulvonotata	Mordella fulvonotata
Clément Jodoin	Clément Jodoin
Michael	Michael
Super Buddies	Super Buddies
Castells	Castells
The French Lieutenant's Woman	La mujer del teniente francés
Lillie, Louisiana	Lillie
Sabra Williams	Sabra Williams
Meesha Shafi	Meesha Shafi
When in Rome	When in Rome
ODESSA	ODESSA
Desmia funeralis	Desmia funeralis
Shingo Ito	Shingo Ito
Rhizoid	Rizoide
Pholidia	Pholidia
Viktor Smyrnov	Viktor Smyrnov
Daphne bholua	Daphne bholua
Meteoropathy	Meteoropatía
Apteromicrus flavipes	Apteromicrus flavipes
Oleksandr Butko	Oleksandr Butko
Hoplitis gallinula	Hoplitis gallinula
Fernando González	Fernando González (yudoca)
Sceloenopla pretiosa	Sceloenopla pretiosa
Devon, Pennsylvania	Devon (Pensilvania)
Blades of Time	Blades of Time
Ipanema talpa	Ipanema talpa
Tuareg rebellion	Rebelión tuareg
Anil Goswami	Anil Goswami
Jean Pierre Philippe Lampué	Jean Pierre Philippe Lampué
unorganized territory	Territorio no organizado
Miltiadis Goulimis	Miltiadis Goulimis
Echinus multidentatus	Echinus multidentatus
Lasioglossum interruptum	Lasioglossum interruptum
Jason Peake	Jason Peake
Lakeside, Iowa	Lakeside
Aculeata	Aculeata
Hylaeus innocens	Hylaeus innocens
Sabellides capensis	Sabellides capensis
Montagnites elliotti	Montagnites elliotti
Richard C. Miller	Richard C. Miller
Ernie Smith	Ernie Smith
Alev Lenz	Alev Lenz
Nora Holstad Berge	Nora Holstad Berge
Nicolaes Hals	Nicolaes Hals
John Christopher	Samuel Youd
Mingona Township, Barber County, Kansas	Municipio de Mingona (condado de Barber, Kansas)
Montezumia holmbergii	Montezumia holmbergii
Sakane Tazuko	Sakane Tazuko
Flag of Qatar	Bandera de Catar
EB/Streymur	EB/Streymur
Hymenopenaeus triarthrus	Hymenopenaeus triarthrus
Paulo Rónai	Paulo Rónai
Melanodes	Melanodes
Thysanozoon australe	Thysanozoon australe
Reign (2013 TV series)	Reign
John Chiang	John Chiang
Henry of Sandomierz	Henry of Sandomierz
Buckshot Jones	Buckshot Jones
Johan Bergenstråhle	Johan Bergenstråhle
Thorius smithi	Thorius smithi
Pierre Grondin	Pierre Grondin
Bang Bros	Bang Bros
International Network for Sustainable Energy	Inforse
Yasmin Deliz	Yasmin Deliz
Montxu Miranda	Montxu Miranda
Carlo Masala	Carlo Masala
Calamagrostis	Calamagrostis
Hystrichophora taleana	Hystrichophora taleana
On the Road	On the Road
Bromont-Lamothe	Bromont-Lamothe
Naso caesius	Naso caesius
Clifford Shull	Clifford Glenwood Shull
George IV of Guria	George IV of Guria
Soap	Soap Shoes
Nicolas Desmarest	Nicolas Desmarest
Atylopsis procerus	Atylopsis procerus
Hyphydrus dongba	Hyphydrus dongba
Maria Malicka	Maria Malicka
2003 African Cup Winners' Cup	Recopa Africana 2003
Ibrahim Balla	Ibrahim Balla
Zenon Grocholewski	Zenon Grocholewski
Dicranomyia (Dicranomyia) andicola	Dicranomyia (Dicranomyia) andicola
How to Dismantle an Atomic Bomb	How to Dismantle an Atomic Bomb
Shahaji II	Shahaji II
8420 Angrogna	(8420) Angrogna
Cerithiopsis magellanica	Cerithiopsis magellanica
Norman H. Baynes	Norman H. Baynes
Olesicampe incompleta	Olesicampe incompleta
Barrio Calle Ciega Nº 10	Barrio Calle Ciega Nº 10
Eveline Hasler	Eveline Hasler
Edward V. Cupero	Edward V. Cupero
Politics of South Sudan	Política de Sudán del Sur
Tetragonula testaceitarsis	Tetragonula testaceitarsis
Oxytenis mirabilis	Oxytenis mirabilis
James Wormley Jones	James Wormley Jones
Plasmodium tenue	Plasmodium tenue
Charles Hamilton Aide	Charles Hamilton Aide
Sigapatella	Sigapatella
